,bib_number,half_1st,half_second,time_total_netto,time_total_brutto,5km,10km,15km,20km,25km,30km,35km,40km,last_name,first_name,grade_time
4859,13643,7305,7151,14455,15772,1695,3349,5122,6910,8612,10406,12056,13754,xxx,xxx,<4h30
4860,15484,6885,7570,14455,14507,1469,3027,4684,6499,8191,10119,11769,13691,xxx,xxx,<4h30
4861,11325,7142,7315,14456,16359,1667,3278,4949,6761,8456,10342,11985,13727,xxx,xxx,<4h30
4862,3901,7046,7411,14457,16933,1617,3222,4906,6660,8343,10226,11928,13716,xxx,xxx,<4h30
4863,3823,7316,7142,14457,16307,1842,3600,5226,6901,8615,10421,12052,13706,xxx,xxx,<4h30
4864,8158,6361,8097,14457,15112,1514,2955,4436,6000,7566,9707,11715,13639,xxx,xxx,<4h30
4865,5561,5923,8534,14457,14594,1368,2699,4049,5583,7161,9330,11312,13492,xxx,xxx,<4h30
4866,11466,6947,7511,14458,16356,1669,3222,4816,6564,8282,10156,11889,13669,xxx,xxx,<4h30
4867,10994,6995,7464,14458,15697,1622,3191,4824,6545,8304,10248,11954,13762,xxx,xxx,<4h30
4868,239,6677,7783,14459,14540,1474,3001,4531,6275,7954,9883,11696,13677,xxx,xxx,<4h30
4869,19180,7208,7252,14459,16445,1726,3383,5047,6821,8476,10308,11982,13710,xxx,xxx,<4h30
4870,18056,7042,7417,14459,14534,1605,3230,4866,6644,8332,10180,11898,13704,xxx,xxx,<4h30
4871,18710,6910,7550,14460,15691,1617,3221,4856,6510,8188,10110,11794,13588,xxx,xxx,<4h30
4872,6967,7093,7368,14460,17571,1695,3321,4963,6724,8312,10127,11793,13684,xxx,xxx,<4h30
4873,19202,7103,7357,14460,17548,1665,3292,4910,6716,8357,10162,11843,13654,xxx,xxx,<4h30
4874,9307,6994,7467,14461,17492,1653,3248,4877,6622,8257,9977,11644,13655,xxx,xxx,<4h30
4875,2652,6102,8361,14462,14549,1392,2782,4177,5728,7270,9224,11360,13558,xxx,xxx,<4h30
4876,18782,6743,7720,14462,15774,1601,3097,4659,6374,8022,9929,11667,13644,xxx,xxx,<4h30
4877,2891,6756,7707,14462,14640,1489,2979,4576,6378,7998,9909,11738,13576,xxx,xxx,<4h30
4878,15889,6956,7506,14462,14596,1529,3124,4729,6583,8226,10279,12002,13749,xxx,xxx,<4h30
4879,277,7197,7266,14463,16347,1731,3387,5054,6808,8504,10328,12005,13735,xxx,xxx,<4h30
4880,1465,7116,7348,14463,16898,1699,3329,4991,6742,8448,10278,11955,13709,xxx,xxx,<4h30
4881,19038,7084,7379,14463,16322,1655,3291,4961,6691,8364,10162,11923,13722,xxx,xxx,<4h30
4882,16297,6665,7800,14464,15781,1598,3090,4635,6302,7951,9867,11686,13649,xxx,xxx,<4h30
4883,6974,7021,7444,14464,17497,1642,3260,4904,6647,8307,10097,11823,13673,xxx,xxx,<4h30
4884,19150,7072,7394,14465,16366,1706,3314,4958,6672,8384,10215,11906,13707,xxx,xxx,<4h30
4885,13477,6781,7685,14465,15774,1605,3100,4662,6377,8020,9931,11671,13647,xxx,xxx,<4h30
4886,18539,6809,7657,14466,16368,1688,3223,4739,6473,8018,9956,11726,13679,xxx,xxx,<4h30
4887,10875,6615,7852,14467,14658,1560,3088,4621,6251,7848,9798,11685,13640,xxx,xxx,<4h30
4888,4206,7121,7348,14468,18723,1635,3282,4931,6713,8413,10255,11976,13736,xxx,xxx,<4h30
4889,11251,7232,7236,14468,16344,1727,3403,5066,6839,8542,10387,12016,13726,xxx,xxx,<4h30
4890,17998,6958,7510,14468,14534,1576,3174,4762,6571,8198,10107,11839,13659,xxx,xxx,<4h30
4891,15635,6311,8158,14469,14540,1400,2802,4238,5909,7510,9495,11319,13628,xxx,xxx,<4h30
4892,17255,7238,7231,14469,17501,1650,3353,5070,6866,8567,10382,12052,13737,xxx,xxx,<4h30
4893,13298,6911,7560,14471,14596,1539,3086,4727,6480,8279,10227,11945,13731,xxx,xxx,<4h30
4894,13197,6884,7589,14472,14632,1617,3242,4811,6505,8112,9962,11699,13608,xxx,xxx,<4h30
4895,10563,7057,7417,14473,15108,1555,3235,4932,6658,8346,10142,11944,13758,xxx,xxx,<4h30
4896,8969,7498,6976,14473,17724,1833,3614,5349,7101,8792,10552,12181,13778,xxx,xxx,<4h30
4897,8332,7053,7422,14474,15770,1694,3320,4948,6668,8325,10152,11845,13675,xxx,xxx,<4h30
4898,13901,7282,7193,14474,16306,1735,3420,5132,6910,8579,10342,11982,13731,xxx,xxx,<4h30
4899,14125,6606,7869,14474,16920,1391,2909,4489,6237,7852,9761,11605,13626,xxx,xxx,<4h30
4900,4203,7498,6976,14474,17724,1833,3614,5349,7101,8792,10552,12181,13778,xxx,xxx,<4h30
4901,2844,6340,8135,14475,14504,1506,2976,4471,6002,7555,9345,11595,13681,xxx,xxx,<4h30
4902,3271,7126,7350,14475,15708,1465,3223,5002,6736,8385,10169,11827,13657,xxx,xxx,<4h30
4903,12190,7346,7130,14476,18114,1656,3366,5103,6940,8631,10453,12031,13731,xxx,xxx,<4h30
4904,8115,6522,7955,14477,14604,1542,2998,4480,6149,7734,9586,11349,13506,xxx,xxx,<4h30
4905,6788,7281,7196,14477,17589,1727,3387,5113,6921,8547,10343,11976,13753,xxx,xxx,<4h30
4906,6716,6862,7616,14478,16923,1627,3206,4798,6488,8201,10271,12056,13805,xxx,xxx,<4h30
4907,13199,6380,8099,14478,14612,1446,2887,4390,6005,7582,9718,12051,13779,xxx,xxx,<4h30
4908,18489,6840,7639,14479,14681,1585,3188,4728,6465,8087,10006,11770,13660,xxx,xxx,<4h30
4909,6346,6959,7520,14479,16323,1596,3176,4800,6566,8272,10101,11880,13705,xxx,xxx,<4h30
4910,3704,7924,6557,14480,16398,1831,3602,5443,7444,9409,11185,12500,13861,xxx,xxx,<4h30
4911,11510,7244,7237,14480,16435,1693,3333,5031,6843,8567,10399,12055,13776,xxx,xxx,<4h30
4912,6425,7360,7120,14480,17014,1766,3442,5138,6964,8653,10489,12132,13805,xxx,xxx,<4h30
4913,18862,7130,7351,14481,15719,1664,3290,4947,6720,8428,10269,11949,13744,xxx,xxx,<4h30
4914,2086,7141,7340,14481,18118,1656,3346,5038,6773,8455,10209,11930,13772,xxx,xxx,<4h30
4915,8280,6433,8048,14481,14674,1444,2867,4344,6055,7726,9631,11565,13650,xxx,xxx,<4h30
4916,16614,7078,7404,14482,16390,1651,3251,4869,6665,8308,10187,11900,13776,xxx,xxx,<4h30
4917,4033,7051,7432,14482,16976,1634,3249,4885,6631,8281,10142,11936,13731,xxx,xxx,<4h30
4918,17990,6630,7853,14482,14570,1496,3023,4582,6263,7865,9701,11881,13751,xxx,xxx,<4h30
4919,1184,6541,7942,14482,16427,1466,2900,4424,6139,7810,9756,11597,13647,xxx,xxx,<4h30
4920,476,6562,7920,14482,15119,1478,2964,4504,6193,7846,9835,11736,13659,xxx,xxx,<4h30
4921,887,6603,7881,14483,15767,1535,3039,4578,6235,7871,9748,11502,13572,xxx,xxx,<4h30
4922,18552,6894,7590,14483,15131,1404,2911,4599,6483,8276,10395,12065,13776,xxx,xxx,<4h30
4923,3752,6707,7777,14484,16319,1504,3023,4596,6298,7966,9852,11557,13601,xxx,xxx,<4h30
4924,16571,7060,7424,14484,16409,1657,3261,4885,6666,8348,10199,11903,13713,xxx,xxx,<4h30
4925,8997,7171,7314,14485,17082,1707,3344,4960,6717,8465,10252,12010,13686,xxx,xxx,<4h30
4926,8205,6658,7829,14486,14596,1419,2799,4418,6205,8069,9876,11842,13817,xxx,xxx,<4h30
4927,5516,6167,8319,14486,14705,1485,2897,4309,5809,7266,9333,11427,13674,xxx,xxx,<4h30
4928,6301,6944,7544,14487,16346,1665,3238,4841,6567,8208,10131,11931,13761,xxx,xxx,<4h30
4929,19002,6839,7649,14488,16350,1631,3219,4795,6473,8102,9993,11746,13630,xxx,xxx,<4h30
4930,3327,6944,7544,14488,15745,1637,3203,4812,6560,8237,10094,11910,13694,xxx,xxx,<4h30
4931,14382,7175,7313,14488,16999,1732,3384,5060,6790,8463,10243,11915,13683,xxx,xxx,<4h30
4932,18275,7025,7465,14489,14649,1568,3148,4793,6628,8315,10145,11822,13672,xxx,xxx,<4h30
4933,15766,7267,7222,14489,17638,1707,3379,5044,6870,8570,10404,12045,13762,xxx,xxx,<4h30
4934,3001,6703,7786,14489,14611,1508,3037,4576,6325,7972,9979,11714,13685,xxx,xxx,<4h30
4935,15934,6946,7545,14490,14632,1645,3251,4852,6559,8233,10141,11848,13662,xxx,xxx,<4h30
4936,10892,7092,7398,14490,15811,1700,3327,4960,6708,8349,10169,11804,13677,xxx,xxx,<4h30
4937,11603,7300,7191,14491,17080,1741,3403,5087,6912,8594,10459,12077,13773,xxx,xxx,<4h30
4938,13889,7389,7104,14492,16420,1855,3551,5242,7012,8634,10386,12013,13761,xxx,xxx,<4h30
4939,13546,7178,7315,14492,15754,1674,3288,4970,6790,8440,10286,11953,13707,xxx,xxx,<4h30
4940,12972,6704,7792,14495,14521,1552,3067,4598,6337,7999,9859,11634,13648,xxx,xxx,<4h30
4941,3899,7235,7260,14495,17046,1777,3432,5051,6846,8503,10384,12075,13754,xxx,xxx,<4h30
4942,18081,6858,7637,14495,14551,1590,3184,4830,6495,8034,9712,11680,13657,xxx,xxx,<4h30
4943,5928,6730,7765,14495,15785,1625,3140,4689,6388,7963,9874,11766,13661,xxx,xxx,<4h30
4944,6374,7174,7321,14495,16339,1679,3317,5018,6768,8451,10352,12016,13753,xxx,xxx,<4h30
4945,3552,7163,7333,14496,16370,1829,3516,5161,6806,8327,10136,11794,13661,xxx,xxx,<4h30
4946,5309,6751,7746,14496,14565,1504,3047,4597,6374,8029,9895,11590,13628,xxx,xxx,<4h30
4947,7762,6703,7793,14496,14522,1551,3066,4598,6337,7998,9859,11633,13647,xxx,xxx,<4h30
4948,9012,7093,7406,14498,16959,1626,3207,4865,6705,8389,10259,11950,13749,xxx,xxx,<4h30
4949,5862,7220,7278,14498,15825,1735,3374,5052,6833,8504,10310,11987,13740,xxx,xxx,<4h30
4950,19564,7265,7235,14499,17629,1768,3402,5110,6900,8598,10433,12114,13814,xxx,xxx,<4h30
4951,4248,7202,7298,14500,17533,1606,3249,4959,6812,8491,10323,11950,13684,xxx,xxx,<4h30
4952,6121,7217,7285,14502,16379,1700,3381,5038,6830,8493,10379,12102,13794,xxx,xxx,<4h30
4953,16294,7148,7355,14502,15876,1653,3230,4892,6733,8369,10220,11916,13759,xxx,xxx,<4h30
4954,8132,6579,7925,14503,15160,1511,2962,4463,6196,7907,9881,11761,13697,xxx,xxx,<4h30
4955,4312,7512,6991,14503,17651,1876,3616,5318,7141,8828,10594,12185,13815,xxx,xxx,<4h30
4956,919,6958,7547,14504,15827,1659,3238,4829,6572,8246,10083,11746,13644,xxx,xxx,<4h30
4957,13958,7381,7123,14504,16416,1761,3481,5199,6984,8681,10455,12078,13772,xxx,xxx,<4h30
4958,557,6774,7730,14504,15137,1499,3046,4648,6397,8092,9984,11775,13679,xxx,xxx,<4h30
4959,10700,6647,7859,14505,14628,1534,3052,4603,6263,7935,9839,11729,13639,xxx,xxx,<4h30
4960,16290,6492,8013,14505,15830,1613,3056,4538,6144,7696,9479,11272,13562,xxx,xxx,<4h30
4961,13348,6837,7670,14506,15197,1555,3090,4678,6476,8150,10004,11797,13736,xxx,xxx,<4h30
4962,6216,7026,7480,14506,16343,1642,3253,4907,6643,8344,10289,11876,13703,xxx,xxx,<4h30
4963,332,6319,8188,14506,14593,1436,2849,4279,5949,7697,9871,11818,13771,xxx,xxx,<4h30
4964,9335,6791,7717,14508,17561,1552,3116,4703,6406,8071,9981,11801,13685,xxx,xxx,<4h30
4965,10638,6848,7661,14508,14703,1560,3132,4708,6464,8141,10004,11797,13702,xxx,xxx,<4h30
4966,13267,6722,7787,14509,14632,1587,3138,4665,6333,7957,9847,11676,13720,xxx,xxx,<4h30
4967,18756,6894,7617,14511,15837,1647,3193,4756,6473,8151,10062,11911,13757,xxx,xxx,<4h30
4968,327,6752,7760,14512,14656,1545,3103,4665,6378,8007,9788,11730,13706,xxx,xxx,<4h30
4969,8694,7001,7511,14512,16407,1622,3177,4778,6595,8327,10234,11954,13744,xxx,xxx,<4h30
4970,17234,7214,7300,14513,17671,1716,3420,5083,6833,8481,10289,12006,13769,xxx,xxx,<4h30
4971,13784,7313,7204,14516,16437,1752,3436,5138,6927,8613,10329,12037,13753,xxx,xxx,<4h30
4972,3611,6739,7778,14517,16397,1581,3074,4594,6313,8081,10054,11839,13688,xxx,xxx,<4h30
4973,10673,6608,7910,14518,15761,1598,3120,4632,6256,7823,9589,11272,13310,xxx,xxx,<4h30
4974,5850,6848,7671,14518,15770,1633,3197,4773,6479,8089,9897,11556,13533,xxx,xxx,<4h30
4975,17426,7363,7155,14518,18153,1680,3424,5128,6967,8612,10452,12128,13800,xxx,xxx,<4h30
4976,572,7191,7328,14519,15163,1670,3357,5029,6808,8476,10308,11972,13783,xxx,xxx,<4h30
4977,19255,7466,7054,14519,17054,1830,3532,5270,7085,8759,10568,12191,13818,xxx,xxx,<4h30
4978,1612,7143,7378,14520,17668,1743,3350,4998,6754,8431,10281,11974,13756,xxx,xxx,<4h30
4979,15607,6984,7536,14520,14579,1582,3184,4817,6584,8313,10192,11881,13732,xxx,xxx,<4h30
4980,6377,7239,7281,14520,16456,1694,3354,5077,6876,8530,10310,11839,13678,xxx,xxx,<4h30
4981,15948,6737,7783,14520,14617,1509,3008,4588,6350,8124,10031,11704,13689,xxx,xxx,<4h30
4982,959,7311,7209,14520,15865,1813,3485,5137,6906,8578,10341,12044,13792,xxx,xxx,<4h30
4983,16264,6800,7720,14520,15818,1614,3118,4702,6434,8127,10187,11960,13778,xxx,xxx,<4h30
4984,19471,7075,7446,14521,16961,1617,3233,4857,6654,8392,10343,12029,13770,xxx,xxx,<4h30
4985,5763,7226,7296,14521,15835,1699,3364,5042,6845,8554,10384,12088,13797,xxx,xxx,<4h30
4986,15595,7220,7302,14521,14626,1708,3361,5046,6825,8517,10415,12149,13791,xxx,xxx,<4h30
4987,3641,7362,7160,14522,16494,1816,3531,5211,6961,8681,10480,12125,13804,xxx,xxx,<4h30
4988,14640,7203,7319,14522,17569,1691,3316,5008,6783,8540,10330,12018,13772,xxx,xxx,<4h30
4989,16681,7203,7319,14522,17569,1691,3316,5008,6783,8540,10330,12018,13773,xxx,xxx,<4h30
4990,3907,6660,7864,14523,17098,1644,3107,4617,6278,7884,9624,11379,13545,xxx,xxx,<4h30
4991,1619,7417,7107,14523,17647,1834,3538,5197,7003,8714,10551,12216,13915,xxx,xxx,<4h30
4992,18672,6469,8055,14523,15779,1467,2905,4420,6100,7623,9510,11485,13695,xxx,xxx,<4h30
4993,19235,7341,7182,14523,16984,1729,3408,5138,6949,8650,10485,12140,13809,xxx,xxx,<4h30
4994,16412,7123,7402,14524,16378,1659,3288,4945,6736,8412,10245,11957,13751,xxx,xxx,<4h30
4995,440,7101,7425,14525,15211,1635,3267,4925,6694,8413,10264,12004,13797,xxx,xxx,<4h30
4996,18833,6453,8073,14525,15851,1458,2880,4361,6049,7756,9691,11464,13621,xxx,xxx,<4h30
4997,19170,7282,7243,14525,16419,1801,3435,5097,6903,8539,10320,12010,13762,xxx,xxx,<4h30
4998,13450,7134,7393,14527,15880,1735,3357,4986,6729,8409,10315,12012,13782,xxx,xxx,<4h30
4999,13417,7391,7138,14528,15168,1761,3493,5207,7004,8729,10565,12190,13844,xxx,xxx,<4h30
5000,8727,7239,7289,14528,16463,1734,3415,5090,6869,8515,10281,11877,13744,xxx,xxx,<4h30
5001,8538,7515,7014,14528,15866,1784,3511,5240,7113,8804,10658,12197,13809,xxx,xxx,<4h30
5002,3486,6905,7624,14529,15859,1567,3104,4660,6467,8207,10073,11780,13711,xxx,xxx,<4h30
5003,3377,7131,7400,14531,15873,1743,3412,5026,6722,8415,10151,11654,13478,xxx,xxx,<4h30
5004,1837,7059,7473,14531,17587,1638,3272,4924,6685,8391,10241,11973,13781,xxx,xxx,<4h30
5005,1346,7186,7347,14532,16977,1724,3365,5036,6794,8531,10365,12021,13765,xxx,xxx,<4h30
5006,16447,7121,7412,14532,16386,1674,3302,4966,6739,8393,10234,11891,13748,xxx,xxx,<4h30
5007,2990,7077,7457,14533,15166,1476,2956,4650,6387,8353,10284,12041,13811,xxx,xxx,<4h30
5008,3888,7003,7530,14533,16967,1636,3244,4871,6591,8312,10278,12037,13772,xxx,xxx,<4h30
5009,13233,6826,7707,14533,15174,1558,3065,4646,6443,8072,9897,11641,13655,xxx,xxx,<4h30
5010,11290,7110,7425,14535,16427,1689,3296,4930,6708,8378,10266,11904,13744,xxx,xxx,<4h30
5011,12913,6836,7701,14537,14608,1574,3148,4729,6431,8085,9987,11654,13726,xxx,xxx,<4h30
5012,14944,6559,7979,14537,18268,1516,3009,4519,6170,7832,9730,11754,13740,xxx,xxx,<4h30
5013,3911,7104,7434,14538,17097,1716,3316,4898,6658,8374,10267,11931,13769,xxx,xxx,<4h30
5014,678,6579,7960,14538,15774,1525,3045,4579,6205,7825,9524,11308,13635,xxx,xxx,<4h30
5015,675,6579,7960,14539,15774,1525,3044,4579,6205,7825,9524,11309,13636,xxx,xxx,<4h30
5016,10949,6952,7588,14539,15785,1654,3250,4874,6581,8226,10055,11811,13741,xxx,xxx,<4h30
5017,18146,6173,8366,14539,14603,1440,2851,4269,5818,7451,9458,11484,13633,xxx,xxx,<4h30
5018,10631,7068,7471,14539,14635,1615,3165,4888,6673,8368,10247,11884,13725,xxx,xxx,<4h30
5019,684,6580,7959,14539,15774,1525,3045,4579,6205,7825,9524,11308,13635,xxx,xxx,<4h30
5020,13203,6365,8176,14540,15172,1411,2914,4453,6015,7489,9198,11218,13258,xxx,xxx,<4h30
5021,18569,7125,7417,14541,15876,1685,3311,4946,6720,8422,10304,12007,13788,xxx,xxx,<4h30
5022,18572,7136,7405,14541,16491,1705,3346,4992,6757,8409,10292,11939,13781,xxx,xxx,<4h30
5023,18697,7136,7406,14541,15781,1669,3300,4981,6755,8500,10389,12048,13800,xxx,xxx,<4h30
5024,3660,7259,7282,14541,16378,1660,3319,5020,6860,8543,10480,12111,13779,xxx,xxx,<4h30
5025,5575,6654,7888,14541,14646,1470,2918,4395,6171,8046,10066,11834,13731,xxx,xxx,<4h30
5026,18453,6928,7614,14542,14685,1641,3258,4860,6549,8185,9990,11870,13754,xxx,xxx,<4h30
5027,5790,7125,7418,14542,15878,1684,3310,4946,6717,8421,10303,12008,13787,xxx,xxx,<4h30
5028,8138,6526,8017,14543,15177,1441,2951,4455,6135,7788,9664,11605,13669,xxx,xxx,<4h30
5029,3698,6934,7610,14544,16377,1586,3159,4777,6548,8250,10147,11912,13749,xxx,xxx,<4h30
5030,8535,7014,7531,14545,15790,1559,3134,4755,6613,8344,10256,11946,13783,xxx,xxx,<4h30
5031,5987,6974,7571,14545,15799,1595,3173,4780,6564,8250,10191,11832,13691,xxx,xxx,<4h30
5032,8345,6784,7762,14546,15853,1577,3107,4709,6409,8080,10093,11767,13746,xxx,xxx,<4h30
5033,19375,7679,6868,14546,18908,1977,3727,5471,7269,8977,10766,12351,13883,xxx,xxx,<4h30
5034,13813,7177,7369,14546,16449,1725,3341,4988,6763,8468,10390,12032,13798,xxx,xxx,<4h30
5035,16152,6916,7631,14547,15896,1633,3240,4857,6531,8141,10096,11870,13790,xxx,xxx,<4h30
5036,15728,7065,7483,14548,15235,1639,3208,4826,6662,8384,10293,12005,13784,xxx,xxx,<4h30
5037,19520,7146,7402,14548,17124,1699,3287,4918,6731,8373,10289,11951,13783,xxx,xxx,<4h30
5038,655,7411,7138,14548,15877,1757,3463,5178,7015,8718,10515,12112,13826,xxx,xxx,<4h30
5039,18670,7083,7466,14549,15795,1664,3265,4912,6697,8399,10339,12037,13840,xxx,xxx,<4h30
5040,6198,7384,7165,14549,17145,1807,3533,5201,6981,8678,10512,12269,13821,xxx,xxx,<4h30
5041,15838,7132,7419,14551,15203,1703,3307,4950,6753,8427,10304,11973,13821,xxx,xxx,<4h30
5042,11332,7336,7217,14552,16535,1775,3462,5154,6937,8589,10388,12030,13821,xxx,xxx,<4h30
5043,16787,7049,7504,14553,17016,1676,3288,4925,6637,8336,10221,11963,13796,xxx,xxx,<4h30
5044,13101,6732,7821,14553,14618,1505,3041,4619,6333,8053,9957,11714,13698,xxx,xxx,<4h30
5045,10660,6848,7706,14553,14650,1518,3044,4641,6440,8174,10205,11950,13808,xxx,xxx,<4h30
5046,19283,6732,7821,14553,14618,1504,3040,4619,6332,8052,9724,11714,13692,xxx,xxx,<4h30
5047,1522,6444,8110,14554,17005,1494,2954,4452,6078,7664,9495,11349,13612,xxx,xxx,<4h30
5048,10742,6767,7788,14555,15232,1574,3117,4666,6388,8116,10097,11878,13806,xxx,xxx,<4h30
5049,13419,6868,7687,14555,14655,1544,3113,4713,6485,8142,10034,11866,13790,xxx,xxx,<4h30
5050,16665,7164,7391,14555,16986,1685,3318,4972,6776,8426,10287,11998,13799,xxx,xxx,<4h30
5051,2050,7272,7284,14555,18264,1749,3424,5128,6886,8586,10386,12070,13818,xxx,xxx,<4h30
5052,472,6438,8119,14556,14687,1492,2963,4424,6065,7706,9643,11482,13733,xxx,xxx,<4h30
5053,777,7156,7402,14557,16534,1662,3290,4934,6739,8442,10323,11986,13850,xxx,xxx,<4h30
5054,8982,7136,7423,14559,17000,1760,3436,5064,6760,8401,10219,11936,13720,xxx,xxx,<4h30
5055,18186,7030,7529,14559,14601,1660,3272,4890,6600,8334,10382,12173,13855,xxx,xxx,<4h30
5056,15846,7067,7494,14561,15255,1576,3130,4723,6624,8315,10223,11911,13795,xxx,xxx,<4h30
5057,3544,7392,7170,14562,16495,1717,3438,5146,6954,8700,10587,12213,13899,xxx,xxx,<4h30
5058,15538,7355,7208,14562,14591,1784,3469,5174,6969,8652,10470,12111,13809,xxx,xxx,<4h30
5059,19669,7069,7493,14562,17692,1824,3354,4898,6675,8331,10181,11912,13749,xxx,xxx,<4h30
5060,19614,7179,7384,14562,17667,1695,3328,4981,6793,8515,10375,12018,13842,xxx,xxx,<4h30
5061,8483,7337,7228,14564,15882,1761,3469,5181,6967,8642,10471,12121,13819,xxx,xxx,<4h30
5062,5610,6490,8074,14564,14735,1452,2896,4412,6079,7761,9838,11766,13739,xxx,xxx,<4h30
5063,10986,7145,7420,14564,15800,1605,3221,4868,6735,8457,10368,12032,13825,xxx,xxx,<4h30
5064,337,6511,8054,14564,15200,1482,2964,4460,6153,7738,9581,11397,13587,xxx,xxx,<4h30
5065,8963,7207,7358,14565,17050,1722,3335,4989,6810,8492,10363,12054,13822,xxx,xxx,<4h30
5066,20285,6637,7928,14565,15806,1570,3081,4656,6278,7947,9853,11735,13712,xxx,xxx,<4h30
5067,3755,7102,7464,14566,16408,1676,3277,4916,6706,8436,10306,11947,13787,xxx,xxx,<4h30
5068,5701,7233,7334,14566,15882,1746,3427,5045,6825,8568,10491,12051,13862,xxx,xxx,<4h30
5069,3547,6950,7617,14567,16416,1631,3228,4867,6573,8227,10044,11724,13856,xxx,xxx,<4h30
5070,6332,6904,7664,14567,16403,1437,3026,4656,6539,8123,10172,11813,13768,xxx,xxx,<4h30
5071,18635,6889,7680,14568,15841,1618,3164,4730,6517,8187,10096,11837,13779,xxx,xxx,<4h30
5072,6350,6933,7636,14568,16416,1600,3189,4804,6547,8211,10206,11973,13848,xxx,xxx,<4h30
5073,5951,6774,7795,14568,15832,1616,3159,4699,6393,8002,9820,11635,13759,xxx,xxx,<4h30
5074,576,6797,7772,14568,15228,1568,3115,4698,6378,7995,9920,11925,13782,xxx,xxx,<4h30
5075,14609,7246,7322,14568,17602,1726,3393,5088,6875,8600,10503,12163,13829,xxx,xxx,<4h30
5076,13834,7104,7465,14569,16439,1656,3267,4917,6698,8384,10266,11946,13771,xxx,xxx,<4h30
5077,18229,6862,7708,14570,14599,1459,2931,4503,6486,8269,10523,12230,13900,xxx,xxx,<4h30
5078,982,6627,7944,14570,16401,1499,3004,4554,6251,7905,9807,11703,13719,xxx,xxx,<4h30
5079,13359,7234,7337,14571,14750,1679,3354,5014,6827,8570,10478,12159,13848,xxx,xxx,<4h30
5080,8223,6395,8176,14571,14692,1449,2862,4314,6019,7702,9699,11821,13813,xxx,xxx,<4h30
5081,13576,7053,7518,14571,15847,1609,3204,4839,6662,8296,10169,11863,13777,xxx,xxx,<4h30
5082,6077,6277,8294,14571,15880,1524,2946,4388,5927,7448,9220,11117,13601,xxx,xxx,<4h30
5083,16388,7255,7318,14572,16570,1764,3406,5069,6858,8565,10450,12131,13849,xxx,xxx,<4h30
5084,11521,7290,7283,14572,17094,1750,3388,5068,6898,8594,10439,12086,13826,xxx,xxx,<4h30
5085,11166,7261,7312,14573,15897,1737,3408,5084,6874,8587,10426,12088,13831,xxx,xxx,<4h30
5086,1521,7293,7281,14573,18296,1736,3405,5138,6932,8525,10296,11952,13737,xxx,xxx,<4h30
5087,5786,7114,7459,14573,15906,1652,3249,4891,6670,8395,10300,12022,13822,xxx,xxx,<4h30
5088,10984,7115,7459,14573,15906,1653,3251,4893,6674,8395,10300,12023,13823,xxx,xxx,<4h30
5089,19714,7221,7353,14574,17659,1751,3400,5062,6836,8499,10344,12042,13801,xxx,xxx,<4h30
5090,8890,7284,7292,14575,16436,1768,3443,5109,6890,8590,10420,12089,13818,xxx,xxx,<4h30
5091,15652,7089,7486,14575,14631,1565,3191,4848,6672,8437,10337,12064,13832,xxx,xxx,<4h30
5092,18593,6979,7597,14575,17011,1600,3202,4831,6589,8290,10238,11932,13802,xxx,xxx,<4h30
5093,19024,6980,7596,14576,17011,1601,3203,4831,6588,8291,10218,11932,13802,xxx,xxx,<4h30
5094,8733,7268,7309,14576,16414,1691,3381,5058,6888,8525,10372,11999,13773,xxx,xxx,<4h30
5095,10614,6908,7668,14576,14707,1511,3088,4693,6512,8237,10224,11953,13786,xxx,xxx,<4h30
5096,18438,7218,7359,14577,14795,1698,3352,5028,6826,8542,10354,12065,13801,xxx,xxx,<4h30
5097,18379,6877,7702,14578,15250,1578,3159,4772,6489,8158,10297,12010,13810,xxx,xxx,<4h30
5098,662,7301,7277,14578,16480,1741,3409,5081,6906,8588,10427,12087,13866,xxx,xxx,<4h30
5099,18802,7434,7145,14579,16428,1824,3566,5291,7070,8768,10577,12190,13903,xxx,xxx,<4h30
5100,3700,7375,7205,14579,16431,1781,3541,5284,6986,8687,10509,12170,13915,xxx,xxx,<4h30
5101,16516,7279,7301,14579,17610,1623,3312,5050,6875,8544,10353,12021,13759,xxx,xxx,<4h30
5102,16717,6823,7756,14579,17013,1574,3149,4735,6446,8130,10058,11845,13752,xxx,xxx,<4h30
5103,4697,7234,7347,14580,18230,1606,3326,5041,6824,8540,10409,12083,13831,xxx,xxx,<4h30
5104,16658,7419,7161,14580,17172,1795,3495,5225,7036,8761,10546,12187,13866,xxx,xxx,<4h30
5105,13489,7000,7582,14581,15825,1606,3182,4793,6576,8354,10323,12028,13827,xxx,xxx,<4h30
5106,13398,6967,7615,14581,15236,1599,3168,4789,6587,8305,10225,11952,13786,xxx,xxx,<4h30
5107,3844,7116,7467,14582,17109,1743,3381,5033,6740,8375,10184,11920,13757,xxx,xxx,<4h30
5108,15982,7045,7538,14583,14713,1561,3143,4759,6628,8380,10366,12034,13825,xxx,xxx,<4h30
5109,13994,7357,7227,14583,17151,1773,3449,5168,6968,8664,10480,12100,13833,xxx,xxx,<4h30
5110,16553,7293,7292,14584,16498,1820,3459,5097,6887,8624,10516,12256,13930,xxx,xxx,<4h30
5111,3455,7077,7508,14585,15829,1578,3181,4827,6659,8442,10350,12092,13888,xxx,xxx,<4h30
